unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
"C8F03AE7-C783-4A3D-9B0D-51C107D6BE38","180500","2014-02-07","PE19 6LY","S","N","F","","24","GORDON ROAD","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C8F03AE7-C783-4A3D-9B0D-51C107D6BE38/current"
"60076E8E-133A-45FB-B00E-B865AC5C4ED5","93000","2001-04-12","PE19 6LY","S","N","F","","24","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/60076E8E-133A-45FB-B00E-B865AC5C4ED5/current"
"9C85DB94-E9AA-486B-958A-8D58F99E3575","157500","2013-11-29","PE19 6LZ","S","N","F","","28","GORDON ROAD","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/9C85DB94-E9AA-486B-958A-8D58F99E3575/current"
"50F18102-BD7E-9FD5-E050-A8C063054923","232000","2017-04-28","PE19 6LZ","S","N","F","","30","GORDON ROAD","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/50F18102-BD7E-9FD5-E050-A8C063054923/current"
"7C2D0700-1C1E-4963-E053-6B04A8C07B97","225000","2018-10-12","PE19 6LZ","S","N","F","","32","GORDON ROAD","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/7C2D0700-1C1E-4963-E053-6B04A8C07B97/current"
"272C20BE-47F8-4252-9C09-065B8517CF99","180000","2010-06-28","PE19 6LZ","S","N","F","","36","GORDON ROAD","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/272C20BE-47F8-4252-9C09-065B8517CF99/current"
"B5755FFE-0638-7D01-E053-6C04A8C036B6","240000","2020-09-21","PE19 6LZ","S","N","F","","38","GORDON ROAD","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/B5755FFE-0638-7D01-E053-6C04A8C036B6/current"
"88030B15-8A4F-49ED-81EA-5F36B6630A31","209000","2015-04-02","PE19 6LZ","S","N","F","","38","GORDON ROAD","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/88030B15-8A4F-49ED-81EA-5F36B6630A31/current"
"CD645DFF-23F4-4BB6-851C-E7C80CC1544C","158000","2013-08-16","PE19 6LZ","S","N","F","","38","GORDON ROAD","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/CD645DFF-23F4-4BB6-851C-E7C80CC1544C/current"
"6C5FD367-74D4-4E52-952C-2623EDEDD9D6","158950","2004-05-14","PE19 6LZ","S","N","F","","30","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/6C5FD367-74D4-4E52-952C-2623EDEDD9D6/current"
"68B2F0FA-32F7-48F0-90BC-9AEDBB85F69C","130000","2002-08-02","PE19 6LZ","S","N","F","","30","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/68B2F0FA-32F7-48F0-90BC-9AEDBB85F69C/current"
"F4E7BB05-B02C-42FD-BCE8-841672599E89","70000","1999-04-09","PE19 6LZ","S","N","F","","30","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/F4E7BB05-B02C-42FD-BCE8-841672599E89/current"
"2B98AD7F-47CB-4FA7-9B85-FAC6E1C54D48","47000","1997-05-12","PE19 6LZ","S","N","F","","30","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2B98AD7F-47CB-4FA7-9B85-FAC6E1C54D48/current"
"02E376C0-9212-4FF7-9EDD-1A1F5CB9C339","152500","2008-12-23","PE19 6LZ","S","N","F","","34","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/02E376C0-9212-4FF7-9EDD-1A1F5CB9C339/current"
"5259E49C-8CFC-4384-B047-F2BFCD75589E","172500","2006-12-13","PE19 6LZ","S","N","F","","36","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/5259E49C-8CFC-4384-B047-F2BFCD75589E/current"
"4D533B80-0A67-4673-A0D7-EFBCB8D2C536","202500","2014-12-15","PE19 6NA","S","N","F","","42A","GORDON ROAD","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4D533B80-0A67-4673-A0D7-EFBCB8D2C536/current"
"FEF7B930-0AD1-4874-B8E3-3A159E9598B0","156000","2013-05-24","PE19 6NA","S","N","F","","44","GORDON ROAD","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/FEF7B930-0AD1-4874-B8E3-3A159E9598B0/current"
"B82222EC-856A-6691-E053-6B04A8C02FB2","275000","2020-11-05","PE19 6NA","S","N","F","","44A","GORDON ROAD","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/B82222EC-856A-6691-E053-6B04A8C02FB2/current"
"404A5AF3-2642-CD2B-E050-A8C063055C7B","192695","2016-09-20","PE19 6NA","S","N","F","","44A","GORDON ROAD","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/404A5AF3-2642-CD2B-E050-A8C063055C7B/current"
"FAB2BF7F-C143-49D0-BDAD-44A48370F485","175000","2008-08-14","PE19 6NA","S","N","F","","42","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/FAB2BF7F-C143-49D0-BDAD-44A48370F485/current"
"B04EA34C-74AC-47AC-9019-2C08EF3A6AB5","115000","2002-05-31","PE19 6NA","S","N","F","","44A","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/B04EA34C-74AC-47AC-9019-2C08EF3A6AB5/current"
"4E95D757-2680-EDA1-E050-A8C0630539E2","282500","2017-03-31","PE19 6NB","S","N","F","","60","GORDON ROAD","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4E95D757-2680-EDA1-E050-A8C0630539E2/current"
"D22473F4-E461-7B40-E053-6C04A8C0A630","400000","2021-06-09","PE19 6NB","S","N","F","","62","GORDON ROAD","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D22473F4-E461-7B40-E053-6C04A8C0A630/current"
"B0A9D11B-3ABC-4C1F-E053-6C04A8C0D716","300000","2020-07-29","PE19 6NB","S","N","F","","62","GORDON ROAD","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/B0A9D11B-3ABC-4C1F-E053-6C04A8C0D716/current"
"3F8B9370-1F08-461B-8415-149D543409E8","240000","2014-12-15","PE19 6NB","S","N","F","","64","GORDON ROAD","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3F8B9370-1F08-461B-8415-149D543409E8/current"
"240FB5FA-F8F7-403C-8771-405AC9BCE63F","166000","2009-09-08","PE19 6NB","S","N","F","","68","GORDON ROAD","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/240FB5FA-F8F7-403C-8771-405AC9BCE63F/current"
"7634BC82-498C-42A8-9839-2CBADFDC6BA0","150000","2003-10-22","PE19 6NB","S","N","F","","54","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/7634BC82-498C-42A8-9839-2CBADFDC6BA0/current"
"BC910A8C-5199-4399-A4E9-7F3AA12A3260","184995","2006-06-02","PE19 6NB","S","N","F","","64","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/BC910A8C-5199-4399-A4E9-7F3AA12A3260/current"
"6FA24F9A-E753-4156-B456-3BAF5F3AD75B","60000","1995-07-31","PE19 6NB","S","N","F","","64","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/6FA24F9A-E753-4156-B456-3BAF5F3AD75B/current"
"6C64C187-9795-475B-8920-45CE112A575B","72950","1998-03-06","PE19 6NB","S","N","F","","66","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/6C64C187-9795-475B-8920-45CE112A575B/current"
"35C1858C-6A98-429D-8B0A-EAE2BEC3CC5B","60000","1996-12-05","PE19 6NB","S","N","F","","66","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/35C1858C-6A98-429D-8B0A-EAE2BEC3CC5B/current"
"9DBAD221-64B6-6EB3-E053-6B04A8C0F257","325000","2020-01-03","PE19 6ND","S","N","F","","90","GORDON ROAD","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/9DBAD221-64B6-6EB3-E053-6B04A8C0F257/current"
"C8A3A575-E440-0425-E053-6C04A8C0947B","300000","2021-06-25","PE19 6ND","S","N","F","","123","GORDON ROAD","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C8A3A575-E440-0425-E053-6C04A8C0947B/current"
"23B6165D-EA28-FCF4-E050-A8C0620577FA","217500","2015-08-28","PE19 6ND","S","N","F","","123","GORDON ROAD","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/23B6165D-EA28-FCF4-E050-A8C0620577FA/current"
"BA558B32-330B-76EF-E053-6B04A8C0B4B7","292500","2020-10-16","PE19 6ND","S","N","F","","125","GORDON ROAD","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/BA558B32-330B-76EF-E053-6B04A8C0B4B7/current"
"BACFEA9D-962E-4FE9-8AA5-63442A81164B","227500","2015-05-08","PE19 6ND","S","N","F","","125","GORDON ROAD","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/BACFEA9D-962E-4FE9-8AA5-63442A81164B/current"
"EC7AD099-5285-9200-E053-6C04A8C0E306","332500","2022-09-30","PE19 6ND","S","N","F","","127","GORDON ROAD","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/EC7AD099-5285-9200-E053-6C04A8C0E306/current"
"E9DDC42A-AC3F-4E04-AD93-DD6A763CEA7E","152500","2012-03-23","PE19 6ND","S","N","F","","137","GORDON ROAD","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/E9DDC42A-AC3F-4E04-AD93-DD6A763CEA7E/current"
"D707E534-DB0F-0AD9-E053-6B04A8C067CC","325000","2021-11-10","PE19 6ND","S","N","F","","139","GORDON ROAD","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D707E534-DB0F-0AD9-E053-6B04A8C067CC/current"
"EE1CEE32-C91C-427A-8FC5-7AA3F48A8657","103000","2000-09-27","PE19 6ND","S","N","F","","76","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/EE1CEE32-C91C-427A-8FC5-7AA3F48A8657/current"
"771C8B1F-47DE-468E-AC24-8B17402A9848","104500","2000-05-17","PE19 6ND","S","N","F","","80","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/771C8B1F-47DE-468E-AC24-8B17402A9848/current"
"A2631D9F-CBE7-4C09-98F3-99450EBB9FC7","93500","2000-01-06","PE19 6ND","S","N","F","","80","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/A2631D9F-CBE7-4C09-98F3-99450EBB9FC7/current"
"61BE2FAB-4F53-4CF5-BE72-730910B3E50A","172000","2005-07-21","PE19 6ND","S","N","F","","84","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/61BE2FAB-4F53-4CF5-BE72-730910B3E50A/current"
"C4555874-E5DC-4EA2-8385-DB65C3F03D13","109000","2001-04-17","PE19 6ND","S","N","F","","84","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C4555874-E5DC-4EA2-8385-DB65C3F03D13/current"
"12850B3A-AECA-4566-9479-71F4525AEEE5","233000","2006-09-01","PE19 6ND","S","N","F","","86","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/12850B3A-AECA-4566-9479-71F4525AEEE5/current"
"6C600668-0FA4-4CAA-A1CD-AD0105BFF964","60000","1996-08-09","PE19 6ND","S","N","F","","86","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/6C600668-0FA4-4CAA-A1CD-AD0105BFF964/current"
"1D3F0739-AAAD-4E53-ACAD-CE0290AFD17E","69000","1998-10-29","PE19 6ND","S","N","F","","88","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1D3F0739-AAAD-4E53-ACAD-CE0290AFD17E/current"
"5FE2A168-27F7-4821-8922-07FF45DE50E1","95000","2001-02-23","PE19 6ND","S","N","F","","90","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/5FE2A168-27F7-4821-8922-07FF45DE50E1/current"
"4FDA6968-EDF1-4C4D-AF79-DBBA5A5352EE","122000","2002-08-28","PE19 6ND","S","N","F","","123","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4FDA6968-EDF1-4C4D-AF79-DBBA5A5352EE/current"
"23779664-06A4-4D7D-A081-56883EB7DE96","52500","1996-08-14","PE19 6ND","S","N","F","","123","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/23779664-06A4-4D7D-A081-56883EB7DE96/current"
"88831416-C930-4C85-8E91-FC0D308ADE00","157500","2005-03-18","PE19 6ND","S","N","F","","125","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/88831416-C930-4C85-8E91-FC0D308ADE00/current"
"8771B18F-3290-400E-9827-C875611FAB0A","130000","2003-05-23","PE19 6ND","S","N","F","","125","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8771B18F-3290-400E-9827-C875611FAB0A/current"
"959B53D4-4DC0-414A-9A12-32DC4D05CF5C","89950","2000-05-12","PE19 6ND","S","N","F","","125","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/959B53D4-4DC0-414A-9A12-32DC4D05CF5C/current"
"525AA644-F7C1-49E1-BC6F-EAEB9CC02484","58000","1996-08-30","PE19 6ND","S","N","F","","125","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/525AA644-F7C1-49E1-BC6F-EAEB9CC02484/current"
"A1F99740-B251-4A56-B86D-ED54CBB8B99A","74000","1998-08-21","PE19 6ND","S","N","F","","127","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/A1F99740-B251-4A56-B86D-ED54CBB8B99A/current"
"6826E029-DBBC-4CB8-9A61-EBB23D4D0B4D","179995","2003-05-22","PE19 6ND","S","N","F","","129","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/6826E029-DBBC-4CB8-9A61-EBB23D4D0B4D/current"
"626226BB-410D-4B69-B297-3C2C56A78BDB","73000","1995-02-28","PE19 6ND","S","N","F","","129","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/626226BB-410D-4B69-B297-3C2C56A78BDB/current"
"72A85882-EB23-4791-B38E-B16C2F5882F6","80000","1999-05-28","PE19 6ND","S","N","F","","131","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/72A85882-EB23-4791-B38E-B16C2F5882F6/current"
"AB8C1200-7C5D-4A3C-B8E4-DD9AD8BB5C9C","67000","1997-04-08","PE19 6ND","S","N","F","","131","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/AB8C1200-7C5D-4A3C-B8E4-DD9AD8BB5C9C/current"
"F4641BAF-4F77-45CB-BA1F-C2341338F990","171950","2004-04-30","PE19 6ND","S","N","F","","133","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/F4641BAF-4F77-45CB-BA1F-C2341338F990/current"
"CE2F52FB-E50D-46B5-855E-5E2DB656CB8F","100000","2001-11-28","PE19 6ND","S","N","F","","133","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/CE2F52FB-E50D-46B5-855E-5E2DB656CB8F/current"
"0330554D-8D54-43BE-9BF9-20F60750FDDD","154000","2003-06-13","PE19 6ND","S","N","F","","135","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/0330554D-8D54-43BE-9BF9-20F60750FDDD/current"
"CA658956-F4A2-4871-B472-58CC00831B64","122000","2002-02-22","PE19 6ND","S","N","F","","135","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/CA658956-F4A2-4871-B472-58CC00831B64/current"
"1E6431F3-B791-4FF3-9F3D-8F8F480E08BF","33000","2001-04-18","PE19 6ND","S","N","F","","135","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1E6431F3-B791-4FF3-9F3D-8F8F480E08BF/current"
"33DE58BB-1AAD-463C-8D34-41B2A8EBC88F","172000","2004-07-07","PE19 6ND","S","N","F","","141","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/33DE58BB-1AAD-463C-8D34-41B2A8EBC88F/current"
"2E21BF4A-9904-4979-83FB-E5A0C791A957","115000","2003-06-27","PE19 6ND","S","N","F","","141","GORDON ROAD","LITTLE PAXTON","ST. NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/2E21BF4A-9904-4979-83FB-E5A0C791A957/current"
"8E0F43EC-5069-41D0-8B22-D581E7F3E9A4","157500","2010-03-08","PE19 6NE","S","N","F","","2","BEESON CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/8E0F43EC-5069-41D0-8B22-D581E7F3E9A4/current"
"C8A3A575-E3E3-0425-E053-6C04A8C0947B","270000","2021-03-12","PE19 6NE","S","N","F","","12","BEESON CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C8A3A575-E3E3-0425-E053-6C04A8C0947B/current"
"B0A9D11B-3AA7-4C1F-E053-6C04A8C0D716","205000","2020-03-27","PE19 6NE","S","N","F","","12","BEESON CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/B0A9D11B-3AA7-4C1F-E053-6C04A8C0D716/current"
"C97FFBA6-9E0C-463A-8261-B2BB8F22A3D6","196000","2014-12-12","PE19 6NE","S","N","F","","14","BEESON CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C97FFBA6-9E0C-463A-8261-B2BB8F22A3D6/current"
"C8A3A575-E416-0425-E053-6C04A8C0947B","260000","2021-03-26","PE19 6NE","S","N","F","","20","BEESON CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C8A3A575-E416-0425-E053-6C04A8C0947B/current"
"56273F35-8D7C-43E2-9FD1-ACB954345577","156000","2012-10-16","PE19 6NE","S","N","F","","20","BEESON CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/56273F35-8D7C-43E2-9FD1-ACB954345577/current"
"DCA9DB3E-FCD3-4F33-816D-F252AFF92A9B","194995","2014-08-12","PE19 6NE","S","N","F","","24","BEESON CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/DCA9DB3E-FCD3-4F33-816D-F252AFF92A9B/current"
"A32C3560-5AF5-40CC-9D41-8CC36F232D35","154000","2011-05-24","PE19 6NE","S","N","F","","24","BEESON CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/A32C3560-5AF5-40CC-9D41-8CC36F232D35/current"
"749086F8-F86B-420D-A78D-247D052FEBE1","149000","2011-02-11","PE19 6NE","S","N","F","","28","BEESON CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/749086F8-F86B-420D-A78D-247D052FEBE1/current"
"5F54B81C-BE07-2B45-E053-6B04A8C01FB0","217500","2017-10-20","PE19 6NE","S","N","F","","30","BEESON CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/5F54B81C-BE07-2B45-E053-6B04A8C01FB0/current"
"BEF7EBBE-98BA-7A76-E053-6B04A8C092F7","220000","2021-01-08","PE19 6NE","S","N","F","","32","BEESON CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/BEF7EBBE-98BA-7A76-E053-6B04A8C092F7/current"
"EED73E75-37BA-6AF3-E053-6C04A8C08ABA","315000","2022-10-05","PE19 6NE","S","N","F","","34","BEESON CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/EED73E75-37BA-6AF3-E053-6C04A8C08ABA/current"
"919FEC04-EA06-9A90-E053-6C04A8C0A300","255000","2019-07-31","PE19 6NE","S","N","F","","34","BEESON CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC04-EA06-9A90-E053-6C04A8C0A300/current"
"A96E4ACB-E01A-9205-E053-6C04A8C0DA09","215000","2020-05-11","PE19 6NE","S","N","F","","35","BEESON CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/A96E4ACB-E01A-9205-E053-6C04A8C0DA09/current"
"369DFB15-678E-3A19-E050-A8C0620518C6","247000","2016-05-20","PE19 6NE","S","N","F","","36","BEESON CLOSE","LITTLE PAXTON","ST NEOTS","HUNTINGDONSHIRE","CAMBRIDGESHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/369DFB15-678E-3A19-E050-A8C0620518C6/current"
